2023-03-16 20:17:32,(2(0)-1678969052:61572),cmdDisp.OpCodeDispatched,1281,EventSeverity.COMMAND,Opcode 0xe00 dispatched to port 7
2023-03-16 20:17:43,(2(0)-1678969063:510671),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:43,(2(0)-1678969063:583104),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:43,(2(0)-1678969063:583177),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:43,(2(0)-1678969063:583187),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:44,(2(0)-1678969064:559847),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:44,(2(0)-1678969064:612075),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:44,(2(0)-1678969064:612280),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:44,(2(0)-1678969064:612306),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:45,(2(0)-1678969065:601029),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:45,(2(0)-1678969065:638104),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:45,(2(0)-1678969065:638142),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:45,(2(0)-1678969065:638156),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:46,(2(0)-1678969066:633133),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:46,(2(0)-1678969066:665637),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:46,(2(0)-1678969066:665771),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:46,(2(0)-1678969066:665806),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:47,(2(0)-1678969067:651460),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:47,(2(0)-1678969067:693702),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:47,(2(0)-1678969067:693769),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:47,(2(0)-1678969067:693779),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:48,(2(0)-1678969068:679605),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:48,(2(0)-1678969068:721466),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:48,(2(0)-1678969068:721545),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:48,(2(0)-1678969068:721558),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:49,(2(0)-1678969069:708157),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:50,(2(0)-1678969070:765210),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:50,(2(0)-1678969070:777231),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:50,(2(0)-1678969070:777281),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:50,(2(0)-1678969070:777287),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:51,(2(0)-1678969071:791070),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:51,(2(0)-1678969071:804449),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:51,(2(0)-1678969071:804517),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:51,(2(0)-1678969071:804528),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:52,(2(0)-1678969072:833277),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:53,(2(0)-1678969073:854033),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:53,(2(0)-1678969073:860202),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:53,(2(0)-1678969073:860284),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:53,(2(0)-1678969073:860292),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:54,(2(0)-1678969074:877558),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:54,(2(0)-1678969074:888567),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:54,(2(0)-1678969074:888624),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:54,(2(0)-1678969074:888632),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:55,(2(0)-1678969075:897516),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:55,(2(0)-1678969075:916381),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:55,(2(0)-1678969075:916501),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:55,(2(0)-1678969075:916520),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:56,(2(0)-1678969076:924215),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:56,(2(0)-1678969076:943249),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:56,(2(0)-1678969076:943296),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:56,(2(0)-1678969076:943304),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:57,(2(0)-1678969077:959738),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:57,(2(0)-1678969077:971987),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:57,(2(0)-1678969077:972163),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:57,(2(0)-1678969077:972191),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:17:59,(2(0)-1678969079:1116),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:17:59,(2(0)-1678969079:127541),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:17:59,(2(0)-1678969079:127588),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:17:59,(2(0)-1678969079:127597),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:00,(2(0)-1678969080:20763),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:00,(2(0)-1678969080:25583),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:00,(2(0)-1678969080:25635),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:00,(2(0)-1678969080:25642),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:01,(2(0)-1678969081:46173),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:01,(2(0)-1678969081:53189),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:01,(2(0)-1678969081:53264),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:01,(2(0)-1678969081:53274),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:02,(2(0)-1678969082:78432),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:02,(2(0)-1678969082:81190),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:02,(2(0)-1678969082:81339),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:02,(2(0)-1678969082:81374),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:03,(2(0)-1678969083:106768),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:03,(2(0)-1678969083:108472),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:03,(2(0)-1678969083:108512),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:03,(2(0)-1678969083:108534),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:04,(2(0)-1678969084:126040),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:05,(2(0)-1678969085:168893),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:05,(2(0)-1678969085:293840),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:05,(2(0)-1678969085:293918),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:05,(2(0)-1678969085:293930),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:06,(2(0)-1678969086:192672),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:06,(2(0)-1678969086:192975),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:06,(2(0)-1678969086:193017),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:06,(2(0)-1678969086:193024),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:07,(2(0)-1678969087:220801),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:07,(2(0)-1678969087:349888),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:07,(2(0)-1678969087:350052),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:07,(2(0)-1678969087:350075),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:08,(2(0)-1678969088:238847),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:08,(2(0)-1678969088:248321),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:08,(2(0)-1678969088:248368),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:08,(2(0)-1678969088:248376),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:09,(2(0)-1678969089:259374),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:09,(2(0)-1678969089:275893),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:09,(2(0)-1678969089:275959),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:09,(2(0)-1678969089:275965),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:10,(2(0)-1678969090:285995),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:10,(2(0)-1678969090:304807),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:10,(2(0)-1678969090:304982),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:10,(2(0)-1678969090:304998),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:11,(2(0)-1678969091:332674),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:12,(2(0)-1678969092:349209),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:12,(2(0)-1678969092:361901),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:12,(2(0)-1678969092:361960),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:12,(2(0)-1678969092:361969),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:13,(2(0)-1678969093:377891),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:13,(2(0)-1678969093:389541),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:13,(2(0)-1678969093:389579),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:13,(2(0)-1678969093:389587),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:14,(2(0)-1678969094:412687),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:15,(2(0)-1678969095:444202),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:15,(2(0)-1678969095:446882),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:15,(2(0)-1678969095:446931),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:15,(2(0)-1678969095:446939),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:16,(2(0)-1678969096:484748),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:16,(2(0)-1678969096:602356),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:16,(2(0)-1678969096:602441),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:16,(2(0)-1678969096:602459),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:17,(2(0)-1678969097:503772),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:17,(2(0)-1678969097:631445),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:17,(2(0)-1678969097:631599),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:17,(2(0)-1678969097:631620),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:18,(2(0)-1678969098:522126),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:19,(2(0)-1678969099:562668),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:19,(2(0)-1678969099:687325),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:19,(2(0)-1678969099:687408),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:19,(2(0)-1678969099:687470),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:20,(2(0)-1678969100:583544),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:20,(2(0)-1678969100:587792),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:20,(2(0)-1678969100:587928),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:20,(2(0)-1678969100:587973),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:21,(2(0)-1678969101:611837),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:22,(2(0)-1678969102:652518),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:22,(2(0)-1678969102:771084),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:22,(2(0)-1678969102:771133),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:22,(2(0)-1678969102:771141),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
2023-03-16 20:18:23,(2(0)-1678969103:692955),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-16 20:18:23,(2(0)-1678969103:798707),thrDistribute.DOTHRUSTER,9985,EventSeverity.ACTIVITY_LO,DO Thruster
2023-03-16 20:18:23,(2(0)-1678969103:798879),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 162 jet
2023-03-16 20:18:23,(2(0)-1678969103:798906),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 2 jet
