2023-03-20 23:14:47,(2(0)-1679325287:655636),cmdDisp.OpCodeDispatched,1281,EventSeverity.COMMAND,Opcode 0xe00 dispatched to port 7
2023-03-20 23:15:02,(2(0)-1679325302:988946),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:04,(2(0)-1679325304:46552),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:04,(2(0)-1679325304:146063),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:04,(2(0)-1679325304:146185),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:05,(2(0)-1679325305:176623),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:05,(2(0)-1679325305:303200),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:06,(2(0)-1679325306:286704),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:06,(2(0)-1679325306:331940),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:06,(2(0)-1679325306:332127),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:07,(2(0)-1679325307:432860),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:08,(2(0)-1679325308:589800),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:08,(2(0)-1679325308:644731),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:09,(2(0)-1679325309:737161),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:09,(2(0)-1679325309:801436),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:09,(2(0)-1679325309:801659),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:10,(2(0)-1679325310:843962),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:11,(2(0)-1679325311:978585),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:11,(2(0)-1679325311:986995),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:11,(2(0)-1679325311:987143),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:13,(2(0)-1679325313:103777),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:13,(2(0)-1679325313:145055),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:14,(2(0)-1679325314:221004),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:14,(2(0)-1679325314:302157),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:15,(2(0)-1679325315:354071),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:15,(2(0)-1679325315:457888),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:16,(2(0)-1679325316:464989),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:16,(2(0)-1679325316:487382),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:17,(2(0)-1679325317:634430),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:17,(2(0)-1679325317:643532),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:18,(2(0)-1679325318:774429),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:18,(2(0)-1679325318:800793),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:19,(2(0)-1679325319:960266),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:20,(2(0)-1679325320:84510),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:21,(2(0)-1679325321:70750),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:21,(2(0)-1679325321:113470),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:21,(2(0)-1679325321:113670),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:22,(2(0)-1679325322:244741),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:22,(2(0)-1679325322:270366),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:23,(2(0)-1679325323:371478),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:24,(2(0)-1679325324:544410),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:24,(2(0)-1679325324:583301),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:24,(2(0)-1679325324:583493),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:25,(2(0)-1679325325:668254),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:25,(2(0)-1679325325:741167),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:26,(2(0)-1679325326:804232),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:26,(2(0)-1679325326:898031),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:27,(2(0)-1679325327:964860),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:28,(2(0)-1679325328:54947),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:29,(2(0)-1679325329:113448),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:29,(2(0)-1679325329:211842),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:30,(2(0)-1679325330:283863),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:30,(2(0)-1679325330:367991),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:30,(2(0)-1679325330:368206),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:31,(2(0)-1679325331:390049),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:32,(2(0)-1679325332:536137),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:32,(2(0)-1679325332:553908),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:32,(2(0)-1679325332:554073),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:33,(2(0)-1679325333:672272),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:33,(2(0)-1679325333:709922),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:34,(2(0)-1679325334:845462),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:35,(2(0)-1679325335:987067),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:36,(2(0)-1679325336:21251),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:36,(2(0)-1679325336:21448),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:37,(2(0)-1679325337:137798),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:37,(2(0)-1679325337:178220),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:38,(2(0)-1679325338:322035),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:38,(2(0)-1679325338:331281),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:38,(2(0)-1679325338:331380),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:39,(2(0)-1679325339:435347),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:40,(2(0)-1679325340:616437),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:40,(2(0)-1679325340:640942),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:41,(2(0)-1679325341:727941),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:41,(2(0)-1679325341:798496),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:41,(2(0)-1679325341:798717),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:42,(2(0)-1679325342:907728),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:44,(2(0)-1679325344:32845),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:44,(2(0)-1679325344:111245),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:44,(2(0)-1679325344:111458),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:45,(2(0)-1679325345:166813),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:45,(2(0)-1679325345:267567),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:46,(2(0)-1679325346:293298),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:46,(2(0)-1679325346:294413),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:47,(2(0)-1679325347:444807),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:47,(2(0)-1679325347:450694),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:48,(2(0)-1679325348:574667),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:48,(2(0)-1679325348:607786),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:49,(2(0)-1679325349:681521),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:49,(2(0)-1679325349:764522),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:49,(2(0)-1679325349:764658),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:50,(2(0)-1679325350:816192),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:51,(2(0)-1679325351:924272),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:51,(2(0)-1679325351:954252),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:53,(2(0)-1679325353:65883),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:53,(2(0)-1679325353:111292),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:53,(2(0)-1679325353:111498),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:54,(2(0)-1679325354:180202),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:54,(2(0)-1679325354:268415),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:55,(2(0)-1679325355:344326),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:55,(2(0)-1679325355:424869),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:56,(2(0)-1679325356:462188),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:56,(2(0)-1679325356:582452),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:57,(2(0)-1679325357:567591),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:57,(2(0)-1679325357:610156),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:15:58,(2(0)-1679325358:681479),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:58,(2(0)-1679325358:768256),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:15:59,(2(0)-1679325359:807451),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:15:59,(2(0)-1679325359:923538),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:16:00,(2(0)-1679325360:930592),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:16:00,(2(0)-1679325360:951884),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:16:02,(2(0)-1679325362:57059),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:16:02,(2(0)-1679325362:109050),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:16:02,(2(0)-1679325362:109242),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:16:03,(2(0)-1679325363:188372),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:16:04,(2(0)-1679325364:299026),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:16:04,(2(0)-1679325364:423371),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:16:04,(2(0)-1679325364:423579),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:16:05,(2(0)-1679325365:457279),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:16:05,(2(0)-1679325365:581466),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:16:06,(2(0)-1679325366:584104),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:16:07,(2(0)-1679325367:740413),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:16:07,(2(0)-1679325367:763902),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
2023-03-20 23:16:07,(2(0)-1679325367:764008),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 5 jet
2023-03-20 23:16:08,(2(0)-1679325368:859250),protectFromSunlight.PROCESS_OUT_DATA,21248,EventSeverity.ACTIVITY_LO,Protect from Sunlight
2023-03-20 23:16:08,(2(0)-1679325368:918633),thrDistribute.THRUSTER,9984,EventSeverity.ACTIVITY_LO,Thruster 3 jet
